,article_idx,link_idx
29355,1136,3741
29356,1137,186
29357,1137,707
29358,1137,1796
29359,1137,3556
29360,1137,4286
29361,1138,160
29362,1138,212
29363,1138,277
29364,1138,282
29365,1138,420
29366,1138,479
29367,1138,697
29368,1138,885
29369,1138,1057
29370,1138,1111
29371,1138,1282
29372,1138,1286
29373,1138,1351
29374,1138,1358
29375,1138,1377
29376,1138,1439
29377,1138,1538
29378,1138,1553
29379,1138,1675
29380,1138,1715
29381,1138,1724
29382,1138,2427
29383,1138,2529
29384,1138,2532
29385,1138,2711
29386,1138,3086
29387,1138,3260
29388,1138,3415
29389,1138,3457
29390,1138,3546
29391,1138,3585
29392,1138,4006
29393,1138,4300
29394,1138,4349
29395,1138,4519
29396,1138,4531
29397,1139,339
29398,1139,387
29399,1139,832
29400,1139,862
29401,1139,1377
29402,1139,1424
29403,1139,1456
29404,1139,1542
29405,1139,1559
29406,1139,1871
29407,1139,2168
29408,1139,2233
29409,1139,2529
29410,1139,2608
29411,1139,2622
29412,1139,2623
29413,1139,2742
29414,1139,2867
29415,1139,3180
29416,1139,3459
29417,1139,4166
29418,1140,118
29419,1140,684
29420,1140,796
29421,1140,1288
29422,1140,1763
29423,1140,2313
29424,1140,4286
29425,1141,33
29426,1141,346
29427,1141,420
29428,1141,548
29429,1141,690
29430,1141,838
29431,1141,876
29432,1141,933
29433,1141,953
29434,1141,1061
29435,1141,1106
29436,1141,1358
29437,1141,1377
29438,1141,1381
29439,1141,1429
29440,1141,1431
29441,1141,1685
29442,1141,1715
29443,1141,1736
29444,1141,1853
29445,1141,1992
29446,1141,2018
29447,1141,2135
29448,1141,2137
29449,1141,2168
29450,1141,2215
29451,1141,2424
29452,1141,2454
29453,1141,2642
29454,1141,2775
29455,1141,2837
29456,1141,2862
29457,1141,2895
29458,1141,2899
29459,1141,3021
29460,1141,3153
29461,1141,3285
29462,1141,3288
29463,1141,3323
29464,1141,3324
29465,1141,3342
29466,1141,3502
29467,1141,3505
29468,1141,3640
29469,1141,3801
29470,1141,3855
29471,1141,3905
29472,1141,3953
29473,1141,3965
29474,1141,4011
29475,1141,4158
29476,1141,4282
29477,1141,4285
29478,1141,4286
29479,1141,4486
29480,1141,4491
29481,1141,4507
29482,1141,4531
29483,1142,849
29484,1142,1049
29485,1142,1229
29486,1142,1381
29487,1142,1576
29488,1142,1894
29489,1142,2204
29490,1142,2401
29491,1142,2435
29492,1142,2529
29493,1142,3017
29494,1142,4282
29495,1143,60
29496,1143,387
29497,1143,1333
29498,1143,1495
29499,1143,1675
29500,1143,1761
29501,1143,1934
29502,1143,1989
29503,1143,2928
29504,1143,2953
29505,1143,2964
29506,1143,3008
29507,1143,3287
29508,1143,4270
29509,1143,4286
29510,1143,4406
29511,1144,315
29512,1144,1675
29513,1144,3331
29514,1144,4286
29515,1144,4302
29516,1145,158
29517,1145,161
29518,1145,1415
29519,1145,1416
29520,1145,1660
29521,1145,1685
29522,1145,2275
29523,1145,2681
29524,1145,2929
29525,1145,3149
29526,1145,3384
29527,1145,3556
29528,1145,3634
29529,1146,13
29530,1146,83
29531,1146,111
29532,1146,119
29533,1146,161
29534,1146,175
29535,1146,365
29536,1146,561
29537,1146,848
29538,1146,1057
29539,1146,1166
29540,1146,1299
29541,1146,1369
29542,1146,1381
29543,1146,1411
29544,1146,1559
29545,1146,1588
29546,1146,1685
29547,1146,1719
29548,1146,1724
29549,1146,2083
29550,1146,2156
29551,1146,2222
29552,1146,2260
29553,1146,2263
29554,1146,2556
29555,1146,2923
29556,1146,3149
29557,1146,3215
29558,1146,3216
29559,1146,3234
29560,1146,3285
29561,1146,3640
29562,1146,3909
29563,1146,3958
29564,1146,4107
29565,1147,334
29566,1147,351
29567,1147,415
29568,1147,728
29569,1147,899
29570,1147,1364
29571,1147,1678
29572,1147,1784
29573,1147,3965
29574,1147,4244
29575,1148,122
29576,1148,659
29577,1148,886
29578,1148,899
29579,1148,920
29580,1148,1377
29581,1148,1897
29582,1148,2390
29583,1148,2529
29584,1148,2605
29585,1148,2707
29586,1148,3640
29587,1148,3646
29588,1148,3741
29589,1148,3789
29590,1148,4348
29591,1148,4444
29592,1148,4574
29593,1149,113
29594,1149,325
29595,1149,381
29596,1149,387
29597,1149,394
29598,1149,460
29599,1149,536
29600,1149,538
29601,1149,654
29602,1149,677
29603,1149,685
29604,1149,710
29605,1149,883
29606,1149,930
29607,1149,1070
29608,1149,1106
29609,1149,1377
29610,1149,1472
29611,1149,1559
29612,1149,1685
29613,1149,1740
29614,1149,1763
29615,1149,2089
29616,1149,2174
29617,1149,2529
29618,1149,2569
29619,1149,2715
29620,1149,2738
29621,1149,2757
29622,1149,2837
29623,1149,2867
29624,1149,2946
29625,1149,2953
29626,1149,2955
29627,1149,3149
29628,1149,3210
29629,1149,3213
29630,1149,3325
29631,1149,3526
29632,1149,3556
29633,1149,3611
29634,1149,3681
29635,1149,3744
29636,1149,3789
29637,1149,3815
29638,1149,3886
29639,1149,3900
29640,1149,3953
29641,1149,3958
29642,1149,3959
29643,1149,4011
29644,1149,4020
29645,1149,4286
29646,1150,529
29647,1150,1171
29648,1150,2150
29649,1150,4006
29650,1150,4083
29651,1150,4385
29652,1151,18
29653,1151,234
29654,1151,360
29655,1151,1273
29656,1151,1274
29657,1151,1381
29658,1151,1425
29659,1151,1724
29660,1151,1839
29661,1151,2290
29662,1151,2408
29663,1151,2752
29664,1151,2823
29665,1151,3607
29666,1151,3924
29667,1151,4126
29668,1151,4136
29669,1151,4137
29670,1151,4286
29671,1152,176
29672,1152,236
29673,1152,886
29674,1152,888
29675,1152,2089
29676,1152,2169
29677,1152,2318
29678,1152,3979
29679,1152,4321
29680,1152,4504
29681,1152,4579
29682,1153,191
29683,1153,234
29684,1153,235
29685,1153,277
29686,1153,305
29687,1153,330
29688,1153,584
29689,1153,698
29690,1153,728
29691,1153,742
29692,1153,758
29693,1153,928
29694,1153,1105
29695,1153,1274
29696,1153,1275
29697,1153,1557
29698,1153,1656
29699,1153,1773
29700,1153,1774
29701,1153,1867
29702,1153,1871
29703,1153,2161
29704,1153,2168
29705,1153,2184
29706,1153,2233
29707,1153,2281
29708,1153,2282
29709,1153,2378
29710,1153,2594
29711,1153,2711
29712,1153,2782
29713,1153,2866
29714,1153,3124
29715,1153,3242
29716,1153,3435
29717,1153,3556
29718,1153,3585
29719,1153,3789
29720,1153,3807
29721,1153,3912
29722,1153,3924
29723,1153,4193
29724,1153,4244
29725,1153,4274
29726,1153,4286
29727,1153,4413
29728,1153,4437
29729,1153,4573
29730,1154,20
29731,1154,56
29732,1154,566
29733,1154,825
29734,1154,899
29735,1154,1153
29736,1154,1324
29737,1154,1871
29738,1154,2228
29739,1154,2230
29740,1154,2288
29741,1154,3167
29742,1154,3815
29743,1154,4301
29744,1155,261
29745,1155,325
29746,1155,371
29747,1155,401
29748,1155,567
29749,1155,584
29750,1155,630
29751,1155,646
29752,1155,746
29753,1155,876
29754,1155,932
29755,1155,964
29756,1155,1017
29757,1155,1018
29758,1155,1028
29759,1155,1078
29760,1155,1175
29761,1155,1389
29762,1155,1439
29763,1155,1496
29764,1155,1511
29765,1155,1553
29766,1155,1656
29767,1155,1699
29768,1155,1725
29769,1155,1752
29770,1155,1910
29771,1155,2015
29772,1155,2070
29773,1155,2140
29774,1155,2406
29775,1155,2420
29776,1155,2618
29777,1155,2772
29778,1155,2776
29779,1155,3002
29780,1155,3124
29781,1155,3250
29782,1155,3253
29783,1155,3386
29784,1155,3403
29785,1155,3457
29786,1155,3585
29787,1155,3725
29788,1155,3752
29789,1155,3769
29790,1155,3980
29791,1155,4003
29792,1155,4006
29793,1155,4027
29794,1155,4286
29795,1155,4369
29796,1156,955
29797,1156,959
29798,1156,1168
29799,1156,1431
29800,1156,1614
29801,1156,1784
29802,1156,1801
29803,1156,2100
29804,1156,2120
29805,1156,2174
29806,1156,2215
29807,1156,2350
29808,1156,2687
29809,1156,2738
29810,1156,2845
29811,1156,2848
29812,1156,2851
29813,1156,2921
29814,1156,3145
29815,1156,3213
29816,1156,3556
29817,1156,3581
29818,1156,3612
29819,1156,3815
29820,1156,4272
29821,1156,4285
29822,1156,4369
29823,1156,4413
29824,1157,969
29825,1157,1014
29826,1157,1085
29827,1157,1235
29828,1157,1331
29829,1157,1444
29830,1157,2622
29831,1157,3325
29832,1157,3759
29833,1157,3815
29834,1157,4055
29835,1158,1381
29836,1158,2975
29837,1159,886
29838,1159,1341
29839,1159,1519
29840,1159,1685
29841,1159,2681
29842,1159,3145
29843,1159,3458
29844,1159,3693
29845,1159,3801
29846,1159,3977
29847,1160,19
29848,1160,35
29849,1160,43
29850,1160,55
29851,1160,357
29852,1160,573
29853,1160,970
29854,1160,1273
29855,1160,1372
29856,1160,1447
29857,1160,1616
29858,1160,1633
29859,1160,1756
29860,1160,1878
29861,1160,2056
29862,1160,2297
29863,1160,2655
29864,1160,2725
29865,1160,2823
29866,1160,2943
29867,1160,3247
29868,1160,3264
29869,1160,3325
29870,1160,3493
29871,1160,3617
29872,1160,3777
29873,1160,3856
29874,1160,3924
29875,1160,4005
29876,1160,4315
29877,1160,4339
29878,1161,261
29879,1161,575
29880,1161,752
29881,1161,895
29882,1161,1059
29883,1161,1200
29884,1161,2748
29885,1161,3457
29886,1161,3620
29887,1161,3637
29888,1161,4098
29889,1161,4336
29890,1162,191
29891,1162,234
29892,1162,282
29893,1162,365
29894,1162,671
29895,1162,715
29896,1162,899
29897,1162,1273
29898,1162,1381
29899,1162,1492
29900,1162,1724
29901,1162,1928
29902,1162,2015
29903,1162,2161
29904,1162,2215
29905,1162,2230
29906,1162,2290
29907,1162,2408
29908,1162,2897
29909,1162,3095
29910,1162,4297
29911,1162,4383
29912,1163,9
29913,1163,18
29914,1163,121
29915,1163,143
29916,1163,150
29917,1163,427
29918,1163,434
29919,1163,688
29920,1163,714
29921,1163,932
29922,1163,989
29923,1163,1061
29924,1163,1118
29925,1163,1163
29926,1163,1381
29927,1163,1542
29928,1163,1925
29929,1163,1927
29930,1163,1928
29931,1163,2089
29932,1163,2094
29933,1163,2097
29934,1163,2233
29935,1163,2598
29936,1163,2838
29937,1163,2865
29938,1163,2950
29939,1163,3196
29940,1163,3413
29941,1163,3494
29942,1163,3741
29943,1163,3917
29944,1163,3921
29945,1163,3982
29946,1163,4011
29947,1163,4137
29948,1163,4153
29949,1163,4169
29950,1163,4285
29951,1163,4509
29952,1163,4530
29953,1164,374
29954,1164,600
29955,1164,850
29956,1164,920
29957,1164,1162
29958,1164,1324
29959,1164,1392
29960,1164,1418
29961,1164,1487
29962,1164,1784
29963,1164,1786
29964,1164,1928
29965,1164,2070
29966,1164,2137
29967,1164,2696
29968,1164,2711
29969,1164,2728
29970,1164,2782
29971,1164,2897
29972,1164,2979
29973,1164,3000
29974,1164,3034
29975,1164,3256
29976,1164,3607
29977,1164,3655
29978,1164,3769
29979,1164,3920
29980,1164,4130
29981,1164,4234
29982,1164,4552
29983,1165,91
29984,1165,175
29985,1165,214
29986,1165,441
29987,1165,452
29988,1165,654
29989,1165,1725
29990,1165,2953
29991,1165,3725
29992,1165,4286
29993,1165,4288
29994,1165,4295
29995,1166,122
29996,1166,176
29997,1166,235
29998,1166,330
29999,1166,398
30000,1166,746
30001,1166,913
30002,1166,953
30003,1166,991
30004,1166,1024
30005,1166,1431
30006,1166,1467
30007,1166,1678
30008,1166,1719
30009,1166,2073
30010,1166,2140
30011,1166,2249
30012,1166,2367
30013,1166,2424
30014,1166,2446
30015,1166,2447
30016,1166,2593
30017,1166,2668
30018,1166,2752
30019,1166,2806
30020,1166,2928
30021,1166,3048
30022,1166,3215
30023,1166,3279
30024,1166,3759
30025,1166,3760
30026,1166,3789
30027,1166,3790
30028,1166,3801
30029,1166,3958
30030,1166,4176
30031,1166,4193
30032,1166,4270
30033,1166,4286
30034,1166,4287
30035,1166,4289
30036,1166,4530
30037,1166,4531
30038,1166,4567
30039,1167,2608
30040,1167,3152
30041,1168,122
30042,1168,128
30043,1168,133
30044,1168,143
30045,1168,181
30046,1168,209
30047,1168,259
30048,1168,325
30049,1168,334
30050,1168,371
30051,1168,394
30052,1168,538
30053,1168,545
30054,1168,577
30055,1168,643
30056,1168,659
30057,1168,678
30058,1168,691
30059,1168,706
30060,1168,719
30061,1168,721
30062,1168,722
30063,1168,1108
30064,1168,754
30065,1168,759
30066,1168,760
30067,1168,783
30068,1168,835
30069,1168,842
30070,1168,953
30071,1168,993
30072,1168,1008
30073,1168,1028
30074,1168,1049
30075,1168,1070
30076,1168,1093
30077,1168,1101
30078,1168,1106
30079,1168,1183
30080,1168,1206
30081,1168,1217
30082,1168,1257
30083,1168,1279
30084,1168,1324
30085,1168,1395
30086,1168,1400
30087,1168,1412
30088,1168,1414
30089,1168,1462
30090,1168,1464
30091,1168,1559
30092,1168,1583
30093,1168,1587
30094,1168,1588
30095,1168,1609
30096,1168,1678
30097,1168,1687
30098,1168,1738
30099,1168,1773
30100,1168,1798
30101,1168,1805
30102,1168,1806
30103,1168,1836
30104,1168,2015
30105,1168,2018
30106,1168,2027
30107,1168,2091
30108,1168,2147
30109,1168,2174
30110,1168,2176
30111,1168,2320
30112,1168,2377
30113,1168,2390
30114,1168,2403
30115,1168,2424
30116,1168,2440
30117,1168,2448
30118,1168,2454
30119,1168,2495
30120,1168,2496
30121,1168,2506
30122,1168,2514
30123,1168,2584
30124,1168,2607
30125,1168,2613
30126,1168,2650
30127,1168,2666
30128,1168,2688
30129,1168,2689
30130,1168,2697
30131,1168,2772
30132,1168,2833
30133,1168,2854
30134,1168,2906
30135,1168,2973
30136,1168,2975
30137,1168,3021
30138,1168,3042
30139,1168,3274
30140,1168,3311
30141,1168,3565
30142,1168,3415
30143,1168,3461
30144,1168,3526
30145,1168,3563
30146,1168,3564
30147,1168,3968
30148,1168,3573
30149,1168,3574
30150,1168,3578
30151,1168,3664
30152,1168,3673
30153,1168,3674
30154,1168,3680
30155,1168,3688
30156,1168,3718
30157,1168,3744
30158,1168,3745
30159,1168,3780
30160,1168,3789
30161,1168,3790
30162,1168,3796
30163,1168,3815
30164,1168,3902
30165,1168,3905
30166,1168,3952
30167,1168,3958
30168,1168,3987
30169,1168,4049
30170,1168,4137
30171,1168,4151
30172,1168,4241
30173,1168,4269
30174,1168,4270
30175,1168,4282
30176,1168,4314
30177,1168,4318
30178,1168,4330
30179,1168,4351
30180,1168,4442
30181,1168,4528
30182,1168,4531
30183,1168,4556
30184,1168,4574
30185,1168,4582
30186,1169,116
30187,1169,139
30188,1169,176
30189,1169,235
30190,1169,295
30191,1169,330
30192,1169,367
30193,1169,1559
30194,1169,1586
30195,1169,1590
30196,1169,1784
30197,1169,2180
30198,1169,2451
30199,1169,2580
30200,1169,2649
30201,1169,2711
30202,1169,2752
30203,1169,2793
30204,1169,3149
30205,1169,3190
30206,1169,3215
30207,1169,3256
30208,1169,3294
30209,1169,3323
30210,1169,3452
30211,1169,4193
30212,1169,4208
30213,1169,4289
30214,1169,4295
30215,1169,4339
30216,1169,4531
30217,1170,83
30218,1170,1542
30219,1170,2517
30220,1170,2622
30221,1170,2623
30222,1170,3352
30223,1170,3403
30224,1170,3640
30225,1170,4006
30226,1171,72
30227,1171,143
30228,1171,271
30229,1171,434
30230,1171,442
30231,1171,760
30232,1171,776
30233,1171,899
30234,1171,1013
30235,1171,1017
30236,1171,1026
30237,1171,1093
30238,1171,1127
30239,1171,1377
30240,1171,1395
30241,1171,1424
30242,1171,1425
30243,1171,1431
30244,1171,1466
30245,1171,1542
30246,1171,1559
30247,1171,1682
30248,1171,1685
30249,1171,1687
30250,1171,1789
30251,1171,2073
30252,1171,2089
30253,1171,2120
30254,1171,2123
30255,1171,2140
30256,1171,2496
30257,1171,2899
30258,1171,2946
30259,1171,2971
30260,1171,3005
30261,1171,3012
30262,1171,3274
30263,1171,3969
30264,1171,3740
30265,1171,3929
30266,1171,3953
30267,1171,4087
30268,1171,4137
30269,1171,4185
30270,1171,4282
30271,1171,4285
30272,1171,4294
30273,1171,4353
30274,1171,4493
30275,1171,4530
30276,1171,4531
30277,1172,300
30278,1172,570
30279,1172,729
30280,1172,1001
30281,1172,2474
30282,1172,2751
30283,1172,3234
30284,1172,4303
30285,1173,227
30286,1173,394
30287,1173,628
30288,1173,784
30289,1173,876
30290,1173,1179
30291,1173,1538
30292,1173,1809
30293,1173,2183
30294,1173,2221
30295,1173,2233
30296,1173,2917
30297,1173,2953
30298,1173,3002
30299,1173,3514
30300,1173,4137
30301,1173,4286
30302,1173,4509
30303,1174,13
30304,1174,108
30305,1174,420
30306,1174,587
30307,1174,686
30308,1174,848
30309,1174,916
30310,1174,1304
30311,1174,1358
30312,1174,1377
30313,1174,1528
30314,1174,1542
30315,1174,1685
30316,1174,2089
30317,1174,2107
30318,1174,2174
30319,1174,2221
30320,1174,2257
30321,1174,2425
30322,1174,2427
30323,1174,2529
30324,1174,2573
30325,1174,2622
30326,1174,2953
30327,1174,3015
30328,1174,3215
30329,1174,3334
30330,1174,3556
30331,1174,3696
30332,1174,4347
30333,1174,4561
30334,1175,261
30335,1175,277
30336,1175,351
30337,1175,577
30338,1175,1017
30339,1175,1651
30340,1175,1774
30341,1175,1925
30342,1175,2070
30343,1175,2072
30344,1175,2089
30345,1175,2152
30346,1175,2400
30347,1175,3168
30348,1175,3413
30349,1175,3585
30350,1175,3601
30351,1175,3750
30352,1175,3928
30353,1175,4286
30354,1175,4335
30355,1175,4413
30356,1175,4552
30357,1176,122
30358,1176,143
30359,1176,181
30360,1176,261
30361,1176,351
30362,1176,371
30363,1176,445
30364,1176,462
30365,1176,531
30366,1176,566
30367,1176,575
30368,1176,721
30369,1176,783
30370,1176,842
30371,1176,1047
30372,1176,1324
30373,1176,1532
30374,1176,1592
30375,1176,1742
30376,1176,1805
30377,1176,2089
30378,1176,2109
30379,1176,2603
30380,1176,2613
30381,1176,2618
30382,1176,2688
30383,1176,2753
30384,1176,2833
30385,1176,2973
30386,1176,3391
30387,1176,3435
30388,1176,3477
30389,1176,3556
30390,1176,3619
30391,1176,3637
30392,1176,3666
30393,1176,3673
30394,1176,3784
30395,1176,3815
30396,1176,3905
30397,1176,3912
30398,1176,4049
30399,1176,4241
30400,1176,4409
30401,1176,4426
30402,1176,4556
30403,1177,122
30404,1177,138
30405,1177,257
30406,1177,678
30407,1177,782
30408,1177,991
30409,1177,1083
30410,1177,1811
30411,1177,1826
30412,1177,2100
30413,1177,2168
30414,1177,2230
30415,1177,2247
30416,1177,2440
30417,1177,2935
30418,1177,2993
30419,1177,3301
30420,1177,3352
30421,1177,3518
30422,1177,3789
30423,1177,4018
30424,1177,4024
30425,1177,4055
30426,1177,4125
30427,1177,4282
30428,1177,4285
30429,1177,4496
30430,1177,4582
30431,1177,4586
30432,1178,13
30433,1178,398
30434,1178,728
30435,1178,1178
30436,1178,1324
30437,1178,2631
30438,1178,2806
30439,1178,3048
30440,1179,15
30441,1179,18
30442,1179,32
30443,1179,91
30444,1179,170
30445,1179,214
30446,1179,227
30447,1179,266
30448,1179,401
30449,1179,474
30450,1179,536
30451,1179,538
30452,1179,570
30453,1179,576
30454,1179,583
30455,1179,760
30456,1179,876
30457,1179,1062
30458,1179,1244
30459,1179,1336
30460,1179,1376
30461,1179,1473
30462,1179,1547
30463,1179,1559
30464,1179,1588
30465,1179,1768
30466,1179,1839
30467,1179,1888
30468,1179,2046
30469,1179,2144
30470,1179,2174
30471,1179,2215
30472,1179,2408
30473,1179,2632
30474,1179,2667
30475,1179,2746
30476,1179,2917
30477,1179,3186
30478,1179,3296
30479,1179,3331
30480,1179,3531
30481,1179,3677
30482,1179,3800
30483,1179,3933
30484,1179,4008
30485,1179,4086
30486,1179,4137
30487,1179,4176
30488,1179,4243
30489,1179,4264
30490,1179,4281
30491,1179,4286
30492,1179,4295
30493,1179,4406
30494,1179,4531
30495,1179,4574
30496,1180,224
30497,1180,342
30498,1180,387
30499,1180,431
30500,1180,755
30501,1180,792
30502,1180,793
30503,1180,932
30504,1180,1017
30505,1180,1274
30506,1180,1377
30507,1180,1425
30508,1180,1439
30509,1180,1486
30510,1180,1511
30511,1180,1545
30512,1180,1553
30513,1180,1763
30514,1180,2111
30515,1180,2399
30516,1180,2924
30517,1180,3002
30518,1180,3031
30519,1180,3083
30520,1180,3194
30521,1180,3247
30522,1180,3250
30523,1180,3253
30524,1180,3694
30525,1180,3724
30526,1180,3769
30527,1180,3830
30528,1180,4342
30529,1180,4516
30530,1181,654
30531,1182,101
30532,1182,237
30533,1182,273
30534,1182,394
30535,1182,1105
30536,1182,1299
30537,1182,2089
30538,1182,2112
30539,1182,2476
30540,1182,2615
30541,1182,2752
30542,1182,2843
30543,1182,2895
30544,1182,3354
30545,1182,3464
30546,1182,3868
30547,1182,3896
30548,1182,4149
30549,1182,4282
30550,1182,4413
30551,1182,4527
30552,1183,122
30553,1183,223
30554,1183,226
30555,1183,235
30556,1183,236
30557,1183,290
30558,1183,311
30559,1183,387
30560,1183,394
30561,1183,411
30562,1183,652
30563,1183,678
30564,1183,760
30565,1183,791
30566,1183,886
30567,1183,899
30568,1183,906
30569,1183,927
30570,1183,938
30571,1183,1018
30572,1183,1040
30573,1183,1055
30574,1183,1076
30575,1183,1078
30576,1183,1081
30577,1183,1185
30578,1183,1215
30579,1183,1273
30580,1183,1346
30581,1183,1377
30582,1183,1425
30583,1183,1553
30584,1183,1725
30585,1183,1928
30586,1183,2078
30587,1183,2089
30588,1183,2168
30589,1183,2215
30590,1183,2234
30591,1183,2247
30592,1183,2457
30593,1183,2529
30594,1183,2592
30595,1183,2594
30596,1183,2595
30597,1183,2733
30598,1183,2752
30599,1183,2772
30600,1183,2776
30601,1183,2796
30602,1183,2953
30603,1183,2988
30604,1183,3002
30605,1183,3253
30606,1183,3255
30607,1183,3519
30608,1183,3556
30609,1183,3607
30610,1183,3670
30611,1183,3718
30612,1183,3723
30613,1183,3789
30614,1183,3963
30615,1183,4001
30616,1183,4020
30617,1183,4097
30618,1183,4145
